-0.6413237391067319,-0.1025498135203276,-0.3126147085650638,-0.14384386472940072,-0.05581254446177809,-0.6860434481938777,-0.5123580022204486,-0.6332839067542424,-0.034279090428712716,-0.029338578451584323,0.00809642154317354,-0.007064878486313151,-0.02975178236590094,0.005195827617022016,0.006706462733771074,-0.0013710599454929192,-0.1517967276914523
-0.4442365148503896,-0.08801863198875114,-0.28773359723565894,-0.15551664022039996,-0.0905639560798598,-0.7105255107470249,-0.5938969512291127,-0.6595327458723901,-0.023161262560573652,-0.020349553829248933,-0.009223600619611463,-0.033337130209579,-0.030819746282855665,0.006344466530946299,0.008131227276400524,0.0016658957921413028,-0.19377326437827289
-0.3624695633150933,-0.015517439671252796,-0.2807284414083742,-0.11348174488388035,-0.06955458627640389,-0.4287666845287078,-0.7321935711720726,-0.6499541804367494,-0.033142284558982785,-0.03572248698458032,-0.0035436135603315704,-0.03415135790336259,-0.0318087668233175,0.007571173183927267,0.0052362457159873844,-0.0037797393467340745,-0.06438319419027004
-0.46465580655885397,-0.18187605927974584,-0.3051468527103968,-0.1271363746426066,-0.06378855396934421,-0.6862291916583102,-0.5492905049342724,-0.5950780858251393,-0.03377696317011137,-0.03157730346037489,-0.024588612317991962,-0.03634929739004719,-0.032542457141387794,0.005423790734537418,0.008404041354453693,0.0029172110588377223,-0.2485900586286719
-0.5332353329354781,-0.06448217030681895,-0.3454342147355037,-0.15908163976927758,-0.06129527920314231,-0.7168750673867381,-0.5442946696287253,-0.6707555436094506,-0.0328758496210333,-0.03122487197325704,0.007451906160421292,-0.022810100763840088,-0.02996184198778814,0.007709924140594414,0.008079071820044005,-0.0012849721360971896,-0.14310808317645846
-0.07183865254609158,-0.36436036159783897,-0.33470545587375805,-0.08291007612822929,-0.074508085741059,-0.700530372567987,-0.554865894684594,-0.6923870678901264,-0.029686234848850912,-0.024367745258208166,0.006582924956274612,-0.009111494325420416,-0.03259782138954776,0.005631621075212663,0.00630020822427897,-0.0038928338545589046,-0.11440781199549133
-0.4138927203237006,-0.132565351959303,-0.3345779665339424,-0.14488840710486198,-0.08663417707709568,-0.7136679560023726,-0.6420380108764162,-0.5468117361688033,-0.024132292686332234,-0.025847899566452393,-0.024636558797178833,-0.03320542778165501,-0.03047929634410141,0.006783019467419555,0.005907532492199532,0.0019577990217733345,-0.1651242319518572
-0.11481018436141152,-0.6592852242313226,-0.35541486873004224,-0.0893420133543283,-0.03647833641927401,-0.6675980785978707,-0.5862052760531795,-0.6540607540493023,-0.03222031794542261,-0.024594551483866134,0.008286790114501202,-0.011800594176131605,-0.029691768786798918,0.007649760693961442,0.006831048094802382,-0.003728338455568102,-0.1197593411655465
-0.10419217873715436,-0.4693850923361514,-0.3936432817363963,-0.1407723238682341,-0.09956878095262085,-0.7171776716005618,-0.5893803232711289,-0.5621325905685497,-0.02998012562824641,-0.022330870037378915,0.005139407475041676,-0.006653098629345844,-0.03293927817793473,0.005898547483157535,0.008168184530607655,0.002221859241677962,-0.12932466164053927
-0.05767260864101476,-0.6249923102462333,-0.3073065405314815,-0.09763818561082031,-0.044490688567709075,-0.7344297142321176,-0.5556323865100423,-0.7060215270609976,-0.029798035189713606,-0.02322930299085762,0.00749782133154873,0.00905256108319848,-0.026805733151063542,0.007614872326658499,0.007168717169740671,-0.002065519917949161,-0.0723118931221805
